ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12244635,JD458532,12/12/2020 15:00,107XX S WABASH AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,513,5,9,49,26,1178481,1833712,2020,12/19/2020 15:48,41.69900749,-87.62210083,"(41.699007486, -87.622100827)"
12015325,JD192718,3/22/2020 14:31,069XX S UNION AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,732,7,6,68,08B,1172836,1858806,2020,3/29/2020 15:45,41.7679949,-87.64203215,"(41.767994902, -87.642032145)"
12134736,JD331343,8/10/2020 5:00,009XX W WEED ST,610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,FALSE,FALSE,1822,18,27,8,5,1169814,1910460,2020,8/17/2020 15:50,41.90980431,-87.65160639,"(41.909804314, -87.651606387)"
12131842,JD327983,8/10/2020 19:00,036XX W DICKENS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2525,25,26,22,14,1151795,1913712,2020,8/17/2020 15:50,41.91910201,-87.71771514,"(41.919102011, -87.717715138)"
12015581,JD192977,3/22/2020 23:00,049XX W ERIE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1532,15,37,25,08B,1143334,1903864,2020,3/29/2020 15:45,41.89224047,-87.74904863,"(41.892240472, -87.749048627)"
12857976,JF426688,10/8/2022 1:00,009XX W SHERIDAN RD,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1923,19,46,6,6,1169411,1926090,2022,1/3/2023 15:46,41.95270255,-87.65263097,"(41.952702554, -87.65263097)"
12246492,JD460734,11/9/2020 10:00,007XX W BUENA AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,1915,19,46,3,11,1170624,1928214,2020,12/19/2020 15:45,41.95850436,-87.64810953,"(41.958504356, -87.648109528)"
12015028,JD192413,3/22/2020 0:00,079XX S WOODLAWN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,FALSE,411,4,8,45,08B,1185591,1852630,2020,3/29/2020 15:45,41.75075654,-87.59547383,"(41.750756536, -87.59547383)"
12243681,JD457428,12/12/2020 17:12,029XX S FEDERAL ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,FALSE,FALSE,133,1,3,35,26,1176158,1885275,2020,12/19/2020 15:48,41.84055443,-87.62906055,"(41.84055443, -87.629060552)"
12246619,JD460893,12/8/2020 9:00,052XX N LARAMIE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1623,16,45,11,11,1140748,1934348,2020,12/19/2020 15:45,41.97593959,-87.75779447,"(41.975939588, -87.757794465)"
12444773,JE327596,8/5/2021 19:45,015XX S KARLOV AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1012,10,24,29,08B,1149303,1892149,2021,8/12/2021 17:02,41.85997955,-87.72743053,"(41.859979546, -87.727430533)"
12243768,JD457608,12/12/2020 22:00,022XX N HAMLIN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2525,25,35,22,08B,1150672,1914794,2020,12/19/2020 15:48,41.92209316,-87.72181285,"(41.922093163, -87.721812851)"
12851440,JF425000,10/7/2022 3:20,015XX N CLYBOURN AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,1822,18,27,8,08B,1171039,1910245,2022,1/3/2023 15:46,41.90918754,-87.6471126,"(41.909187537, -87.647112599)"
12130861,JD326741,8/10/2020 1:55,017XX W 47TH ST,141C,WEAPONS VIOLATION,UNLAWFUL USE - OTHER DANGEROUS WEAPON,STREET,TRUE,FALSE,924,9,15,61,15,1165317,1873531,2020,8/17/2020 15:50,41.80856468,-87.66917584,"(41.808564676, -87.66917584)"
12130813,JD326721,8/10/2020 1:11,079XX S EMERALD AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,SIDEWALK,FALSE,FALSE,621,6,17,71,15,1172682,1852126,2020,8/17/2020 15:50,41.74966755,-87.64279317,"(41.749667547, -87.64279317)"
12861260,JF436926,10/16/2022 16:00,022XX S SPAULDING AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1024,10,12,30,08A,1154709,1888974,2022,1/3/2023 15:46,41.85116058,-87.70767138,"(41.851160581, -87.707671375)"
12130970,JD326846,8/10/2020 5:37,069XX S ELIZABETH ST,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,FALSE,FALSE,734,7,6,67,04B,1169190,1858670,2020,8/17/2020 15:50,41.76770134,-87.65540034,"(41.767701338, -87.655400335)"
12345802,JE206152,4/14/2021 20:00,075XX S COLES AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,421,4,7,43,7,1195733,1855881,2021,4/23/2021 16:49,41.75943284,-87.55820205,"(41.759432839, -87.558202048)"
12342010,JE201470,4/16/2021 18:48,004XX N WABASH AVE,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,HOTEL / MOTEL,FALSE,FALSE,1834,18,42,8,24,1176592,1902931,2021,4/23/2021 16:51,41.88899385,-87.62693483,"(41.888993854, -87.626934833)"
12132612,JD328387,8/10/2020 18:30,074XX N SEELEY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,2424,24,49,1,11,1161339,1949164,2020,8/17/2020 15:50,42.01619058,-87.68165858,"(42.016190584, -87.681658577)"
12015693,JD193110,3/22/2020 23:45,034XX W 47TH ST,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,821,8,14,58,6,1154433,1873263,2020,3/29/2020 15:45,41.80805312,-87.70910336,"(41.80805312, -87.709103358)"
12015511,JD192932,3/22/2020 20:16,107XX S PRAIRIE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,513,5,9,49,08B,1179821,1833742,2020,3/29/2020 15:45,41.69905934,-87.61719349,"(41.69905934, -87.617193487)"
12131520,JD327677,8/10/2020 20:04,063XX S DAMEN AVE,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,GAS STATION,FALSE,FALSE,726,7,16,67,04B,1164113,1862700,2020,8/17/2020 15:50,41.77886851,-87.67389658,"(41.778868505, -87.673896581)"
12016286,JD193316,3/22/2020 2:18,001XX E 21ST ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,132,1,3,33,5,1177817,1890298,2020,3/29/2020 15:45,41.8543004,-87.62282023,"(41.854300404, -87.622820226)"
12131073,JD326817,8/10/2020 4:31,0000X E LAKE ST,550,ASSAULT,AGGRAVATED POLICE OFFICER - HANDGUN,STREET,FALSE,FALSE,111,1,42,32,04A,1176970,1901745,2020,8/17/2020 15:50,41.88573086,-87.62558261,"(41.88573086, -87.625582609)"
12016003,JD193412,3/22/2020 13:47,004XX W HARRISON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,WAREHOUSE,FALSE,FALSE,124,1,25,28,11,1173520,1897595,2020,3/29/2020 15:45,41.87442038,-87.63837499,"(41.874420378, -87.638374988)"
12017795,JD195303,3/12/2020 17:30,006XX W GARFIELD BLVD,810,THEFT,OVER $500,STREET,FALSE,FALSE,935,9,20,61,6,1173061,1868422,2020,3/29/2020 15:43,41.79437732,-87.6409236,"(41.794377322, -87.640923597)"
12130944,JD326847,8/10/2020 2:30,001XX W ADAMS ST,3100,PUBLIC PEACE VIOLATION,MOB ACTION,STREET,TRUE,FALSE,122,1,42,32,24,1174897,1899418,2020,8/17/2020 15:50,41.8793921,-87.63326471,"(41.879392098, -87.633264712)"
12015446,JD192792,3/22/2020 12:20,041XX N California Ave,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1724,17,33,16,11,1156975,1927337,2020,3/29/2020 15:45,41.95638634,-87.69831232,"(41.956386341, -87.698312323)"
12345627,JE205983,4/15/2021 13:40,001XX N STATE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,FALSE,FALSE,111,1,42,32,11,1176353,1900882,2021,4/23/2021 16:49,41.88337668,-87.62787438,"(41.883376682, -87.627874384)"
12345875,JE205970,1/16/2021 16:10,082XX S COTTAGE GROVE AVE,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,631,6,8,44,6,1182994,1850471,2021,4/23/2021 16:49,41.74489273,-87.60505734,"(41.74489273, -87.60505734)"
12443965,JE326585,8/5/2021 2:00,064XX S MARSHFIELD AVE,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,725,7,15,67,04B,1166429,1862103,2021,8/12/2021 17:02,41.77718121,-87.66542292,"(41.77718121, -87.665422917)"
12015100,JD192495,3/22/2020 5:15,053XX N WESTERN AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,FALSE,FALSE,2011,20,40,4,14,1159380,1935392,2020,3/29/2020 15:45,41.97844042,-87.6892483,"(41.978440423, -87.689248299)"
12015105,JD192464,3/22/2020 2:39,038XX W OHIO ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,TRUE,FALSE,1122,11,27,23,15,1150764,1903733,2020,3/29/2020 15:45,41.89173891,-87.72176457,"(41.891738914, -87.721764573)"
12015406,JD192823,3/22/2020 17:18,079XX S INGLESIDE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,624,6,8,44,08B,1183939,1852568,2020,3/29/2020 15:45,41.75062512,-87.60152941,"(41.750625119, -87.601529411)"
12015691,JD193107,3/22/2020 20:30,071XX S SPRINGFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,833,8,13,65,14,1151601,1856934,2020,3/29/2020 15:45,41.76329982,-87.71991781,"(41.763299815, -87.719917814)"
12015136,JD192515,3/22/2020 6:49,024XX N MOZART ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1414,14,35,22,14,1156970,1915911,2020,3/29/2020 15:45,41.92503272,-87.69864171,"(41.925032722, -87.698641711)"
12015435,JD192825,3/22/2020 17:24,002XX S KILPATRICK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,1113,11,28,25,14,1145093,1898559,2020,3/29/2020 15:45,41.87764988,-87.74272258,"(41.877649878, -87.74272258)"
12015772,JD193186,3/22/2020 3:00,073XX S EVANS AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,323,3,6,69,11,1182494,1856542,2020,3/29/2020 15:45,41.76156379,-87.60670152,"(41.761563793, -87.606701519)"
12243396,JD456930,12/12/2020 9:52,059XX S WOLCOTT AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,714,7,15,67,08B,1164704,1865323,2020,12/19/2020 15:48,41.7860539,-87.67165592,"(41.786053899, -87.671655922)"
12342028,JE201466,4/16/2021 18:52,023XX E 93RD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING / GROUNDS,FALSE,TRUE,413,4,7,48,08B,1193360,1843756,2021,4/23/2021 16:51,41.72621915,-87.56729444,"(41.726219145, -87.567294437)"
12346450,JE206771,12/7/2020 0:00,007XX S CLARK ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CONVENIENCE STORE,FALSE,FALSE,123,1,4,32,11,,,2020,4/23/2021 16:51,,,
12131348,JD327419,8/10/2020 15:22,064XX N TROY ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,FALSE,TRUE,2412,24,50,2,26,1154173,1942493,2020,8/17/2020 15:50,41.99803176,-87.70820663,"(41.998031763, -87.708206633)"
12345604,JE205835,4/16/2021 0:00,076XX S RACINE AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,612,6,17,71,08B,1169643,1854247,2021,4/23/2021 16:51,41.75555424,-87.65386795,"(41.755554244, -87.653867946)"
12015200,JD192575,3/22/2020 10:12,008XX N LEAMINGTON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1531,15,37,25,08B,1141868,1905141,2020,3/29/2020 15:45,41.89577198,-87.75440105,"(41.895771979, -87.754401049)"
12015477,JD192903,3/22/2020 19:39,007XX E 60TH ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,313,3,20,42,08A,1182179,1865389,2020,3/29/2020 15:45,41.78584811,-87.60758238,"(41.785848109, -87.607582382)"
12131384,JD326940,8/10/2020 8:04,004XX N CENTRAL PARK BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,FALSE,TRUE,1122,11,27,23,14,1152182,1902745,2020,8/17/2020 15:50,41.88899989,-87.71658295,"(41.888999889, -87.716582946)"
12540746,JE445062,11/14/2021 15:14,064XX S DR MARTIN LUTHER KING JR DR,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,STREET,TRUE,FALSE,312,3,20,69,26,1180027,1862425,2021,11/21/2021 15:48,41.77776418,-87.61556329,"(41.77776418, -87.615563286)"
12015970,JD192995,3/22/2020 23:52,009XX E 81ST ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,631,6,8,44,08A,1183806,1851487,2020,3/29/2020 15:45,41.74766185,-87.60205045,"(41.747661845, -87.602050448)"
12541934,JE445714,11/14/2021 11:46,044XX N BROADWAY,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,1913,19,46,3,6,1168469,1929861,2021,11/21/2021 15:48,41.96307079,-87.65598421,"(41.963070794, -87.655984213)"
12015077,JD192479,3/22/2020 4:08,066XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,FALSE,FALSE,723,7,6,68,14,1172118,1860614,2020,3/29/2020 15:45,41.77297208,-87.64461087,"(41.772972076, -87.644610871)"
12018043,JD195627,3/19/2020 14:00,059XX W IRVING PARK RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,FALSE,FALSE,1624,16,38,15,11,1135817,1925980,2020,3/29/2020 15:43,41.95306648,-87.77612804,"(41.953066476, -87.776128044)"
12015413,JD192657,3/22/2020 13:07,016XX E 87TH ST,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,412,4,8,45,6,1188659,1847618,2020,3/29/2020 15:45,41.73693038,-87.58439122,"(41.736930377, -87.584391221)"
12131883,JD328047,8/10/2020 16:00,066XX S HARTWELL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,322,3,20,69,11,1178417,1860901,2020,8/17/2020 15:50,41.77361889,-87.62151177,"(41.773618891, -87.621511774)"
12015467,JD192883,3/22/2020 19:18,0000X N HAMLIN BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1122,11,28,26,08B,1151064,1899854,2020,3/29/2020 15:45,41.88108866,-87.72076449,"(41.881088655, -87.720764494)"
12132244,JD328504,8/10/2020 10:30,109XX S CHURCH ST,460,BATTERY,SIMPLE,RESIDENCE,FALSE,TRUE,2212,22,19,75,08B,1167238,1831943,2020,8/17/2020 15:50,41.69440046,-87.66331789,"(41.694400464, -87.663317888)"
12015493,JD192937,3/22/2020 14:00,035XX N CLARK ST,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1924,19,44,6,6,1168604,1923694,2020,3/29/2020 15:45,41.94614538,-87.65566716,"(41.946145384, -87.655667162)"
12131267,JD327225,8/10/2020 12:40,037XX N CICERO AVE,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,1731,17,30,15,08A,1143704,1924592,2020,8/17/2020 15:50,41.94911331,-87.74716942,"(41.949113308, -87.747169417)"
12015083,JD192446,3/22/2020 2:15,071XX S WENTWORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,731,7,6,69,14,1176194,1857700,2020,3/29/2020 15:45,41.76488519,-87.62975675,"(41.764885191, -87.629756746)"
12015135,JD192526,3/22/2020 6:54,024XX N MOZART ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,STREET,FALSE,FALSE,1414,14,35,22,26,1156970,1915911,2020,3/29/2020 15:45,41.92503272,-87.69864171,"(41.925032722, -87.698641711)"
12015843,JD193214,3/22/2020 16:15,057XX S ADA ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,713,7,16,67,5,1168307,1866728,2020,3/29/2020 15:45,41.78983254,-87.6584051,"(41.789832539, -87.658405104)"
12015866,JD193265,3/22/2020 17:00,024XX N MOZART ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1414,14,35,22,6,1156970,1915901,2020,3/29/2020 15:45,41.92500528,-87.69864198,"(41.925005282, -87.698641983)"
12243742,JD457551,12/12/2020 19:52,021XX W FULLERTON AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,GOVERNMENT BUILDING / PROPERTY,TRUE,FALSE,1432,14,32,22,14,1161265,1915919,2020,12/19/2020 15:48,41.92496635,-87.68285969,"(41.924966354, -87.682859686)"
12133748,JD329542,8/10/2020 1:00,099XX S HOXIE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,OTHER (SPECIFY),FALSE,FALSE,431,4,7,51,14,1195117,1839500,2020,8/17/2020 15:50,41.7144972,-87.56099839,"(41.714497201, -87.560998388)"
12132071,JD328339,8/10/2020 2:00,004XX W DIVISION ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1821,18,27,8,6,1172922,1908283,2020,8/17/2020 15:50,41.90376216,-87.6402536,"(41.903762161, -87.640253602)"
12015183,JD192576,3/22/2020 9:45,001XX N LATROBE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1523,15,28,25,6,1141354,1900640,2020,3/29/2020 15:45,41.88343019,-87.75640003,"(41.883430189, -87.756400033)"
12131463,JD327534,8/10/2020 17:40,012XX W SHERWIN AVE,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,APARTMENT,TRUE,FALSE,2423,24,49,1,26,1166309,1948784,2020,8/17/2020 15:50,42.01504257,-87.66338147,"(42.015042573, -87.663381471)"
12852951,JF427020,10/8/2022 8:00,058XX N MANTON AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1622,16,39,11,6,1137198,1938492,2022,1/3/2023 15:46,41.98737578,-87.77074928,"(41.987375781, -87.770749279)"
12131719,JD327814,8/10/2020 22:19,041XX S PRAIRIE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,213,2,3,38,15,1178728,1877571,2020,8/17/2020 15:50,41.81935585,-87.61986454,"(41.819355849, -87.619864541)"
12859168,JF433636,10/13/2022 19:25,012XX W WILSON AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1913,19,46,3,08A,1167187,1930682,2022,1/3/2023 15:46,41.96535136,-87.66067395,"(41.96535136, -87.660673947)"
12243442,JD457163,12/12/2020 13:38,040XX N CENTRAL PARK AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,TRUE,TRUE,1723,17,45,16,04B,1151671,1926571,2020,12/19/2020 15:48,41.95439058,-87.71783153,"(41.954390578, -87.717831525)"
12134144,JD327536,8/10/2020 13:00,064XX N LEHIGH AVE,890,THEFT,FROM BUILDING,FIRE STATION,FALSE,FALSE,1621,16,41,12,6,1138393,1942476,2020,8/17/2020 15:50,41.99828656,-87.76625692,"(41.99828656, -87.766256919)"
12859792,JF435209,10/15/2022 8:40,008XX W WELLINGTON AVE,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,1933,19,44,6,08A,1169981,1920130,2022,1/3/2023 15:46,41.93633564,-87.65071012,"(41.936335635, -87.650710119)"
12859746,JF434255,10/14/2022 12:00,012XX E 87TH ST,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,412,4,8,48,08A,1185956,1847546,2022,1/3/2023 15:46,41.73679692,-87.59429631,"(41.736796922, -87.594296314)"
12853768,JF428054,10/9/2022 4:00,0000X E 75TH ST,820,THEFT,$500 AND UNDER,BAR OR TAVERN,FALSE,FALSE,623,6,6,69,6,1178240,1855309,2022,1/3/2023 15:46,41.75827785,-87.62233006,"(41.758277853, -87.62233006)"
12131644,JD327826,8/10/2020 23:00,009XX E HYDE PARK BLVD,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,FALSE,TRUE,222,2,4,39,04A,1183518,1871397,2020,8/17/2020 15:50,41.80230344,-87.60248575,"(41.802303443, -87.602485751)"
12853180,JF427272,10/8/2022 19:30,037XX W 86TH PL,880,THEFT,PURSE-SNATCHING,SIDEWALK,FALSE,FALSE,834,8,18,70,6,1152912,1846950,2022,1/3/2023 15:46,41.73587628,-87.7153755,"(41.735876283, -87.715375504)"
12132462,JD328790,8/10/2020 4:00,017XX N CLYBOURN AVE,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,1813,18,2,7,5,1169690,1911520,2020,8/17/2020 15:50,41.91271572,-87.65203098,"(41.912715718, -87.652030978)"
12860991,JF436780,10/16/2022 13:33,075XX N PAULINA ST,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,2422,24,49,1,08B,1163690,1950023,2022,1/3/2023 15:46,42.01849825,-87.67298323,"(42.018498254, -87.672983233)"
12856511,JF431188,10/12/2022 4:33,040XX W 16TH ST,1020,ARSON,BY FIRE,VACANT LOT / LAND,FALSE,FALSE,1012,10,24,29,9,1149507,1891737,2022,1/3/2023 15:46,41.85884502,-87.72669238,"(41.858845015, -87.726692383)"
12244213,JD457335,12/12/2020 17:00,016XX E 86TH ST,031A,ROBBERY,ARMED - HANDGUN,STREET,FALSE,FALSE,412,4,8,45,3,1188614,1848281,2020,12/19/2020 15:48,41.73875079,-87.58453495,"(41.738750789, -87.58453495)"
12014462,JD191809,3/21/2020 4:45,0000X W 75TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,731,7,6,69,14,1177065,1855261,2020,3/28/2020 15:49,41.7581727,-87.62663774,"(41.758172703, -87.626637744)"
12015747,JD192164,3/21/2020 9:00,056XX W ADDISON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING / GROUNDS,FALSE,TRUE,1633,16,36,15,08B,1138069,1923370,2020,3/28/2020 15:49,41.9458639,-87.76791271,"(41.945863902, -87.767912706)"
12014743,JD192153,3/21/2020 12:00,010XX W GRACE ST,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1923,19,46,6,6,1168473,1925498,2020,3/28/2020 15:49,41.95109848,-87.65609628,"(41.951098475, -87.656096278)"
12014608,JD191851,3/21/2020 7:55,005XX E 80TH ST,460,BATTERY,SIMPLE,APARTMENT,FALSE,TRUE,624,6,6,44,08B,1181104,1852077,2020,3/28/2020 15:49,41.74934346,-87.61193317,"(41.74934346, -87.611933174)"
12446395,JE329536,8/5/2021 15:36,100XX W OHARE ST,810,THEFT,OVER $500,AIRPORT TRANSPORTATION SYSTEM (ATS),FALSE,FALSE,1651,16,41,76,6,1100658,1934241,2021,8/12/2021 17:02,41.97629041,-87.90522722,"(41.976290414, -87.905227221)"
12220010,JD408514,10/23/2020 11:48,040XX W VAN BUREN ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),VACANT LOT / LAND,TRUE,FALSE,1132,11,28,26,18,1149443,1897715,2020,12/19/2020 15:45,41.87525059,-87.72677226,"(41.875250594, -87.726772261)"
12855965,JF430525,10/4/2022 12:00,017XX W PETERSON AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,2433,24,40,77,6,1163541,1939920,2022,1/3/2023 15:46,41.99077853,-87.67381791,"(41.990778534, -87.673817911)"
12015430,JD192909,3/21/2020 15:00,016XX S BLUE ISLAND AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1233,12,25,31,6,1167649,1891967,2020,3/28/2020 15:49,41.8591051,-87.66009262,"(41.859105101, -87.660092619)"
12015304,JD192707,3/21/2020 18:00,003XX E 119TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,532,5,9,53,7,1180260,1826119,2020,3/28/2020 15:49,41.67813072,-87.61581857,"(41.678130718, -87.615818567)"
12014956,JD192340,3/21/2020 20:15,044XX N ELSTON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1722,17,39,14,08B,1148164,1929170,2020,3/28/2020 15:49,41.96159083,-87.73065667,"(41.961590825, -87.730656668)"
12017112,JD194625,3/3/2020 7:00,031XX N BROADWAY,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESTAURANT,FALSE,FALSE,1934,19,44,6,11,1171707,1920889,2020,3/28/2020 15:47,41.93838047,-87.64434452,"(41.938380474, -87.644344517)"
12014931,JD191932,3/21/2020 10:45,091XX S LUELLA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,413,4,7,48,14,1192767,1844742,2020,3/28/2020 15:49,41.72893928,-87.56943455,"(41.728939283, -87.569434553)"
12342625,JE202188,4/16/2021 23:30,012XX W NORTH SHORE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,2432,24,49,1,5,1166783,1944592,2021,4/23/2021 16:51,42.00352947,-87.66175834,"(42.00352947, -87.661758338)"
12132338,JD327915,8/10/2020 22:00,034XX W OHIO ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1121,11,27,23,08B,1153380,1903787,2020,8/17/2020 15:50,41.89183553,-87.71215569,"(41.891835528, -87.712155694)"
12342046,JE201554,4/16/2021 20:59,002XX E 107TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,513,5,9,49,15,1179918,1834073,2021,4/23/2021 16:51,41.69996544,-87.61682824,"(41.699965435, -87.616828238)"
12341612,JE200995,4/16/2021 11:01,012XX S ST LOUIS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1021,10,24,29,08B,1153240,1893865,2021,4/23/2021 16:51,41.86461129,-87.71293326,"(41.864611293, -87.712933257)"
12134486,JD330623,8/10/2020 10:27,031XX N LAKE SHORE DR,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,1934,19,44,6,11,1173592,1920773,2020,8/17/2020 15:50,41.93802038,-87.63742025,"(41.938020384, -87.637420246)"
12009326,JD185439,3/14/2020 11:42,039XX W DIVISION ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,APARTMENT,FALSE,FALSE,1112,11,37,23,20,1150081,1907719,2020,3/28/2020 15:49,41.90269024,-87.724169,"(41.902690236, -87.724169003)"
